artist,title,album,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Eric Clapton,Wonderful Tonight,Slowhand 35th Anniversary (Super Deluxe),2023-01-22T01:51:20Z,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4
Travis,Sing - Remastered 2021,Swing (Remastered 2021),2023-01-20T17:29:24Z,0.323,0.91,9,-4.457,1,0.0464,0.000482,3.97e-05,0.0661,0.208,163.033,audio_features,115h9ZWICcFv0MHopVJRXI,spotify:track:115h9ZWICcFv0MHopVJRXI,https://api.spotify.com/v1/tracks/115h9ZWICcFv0MHopVJRXI,https://api.spotify.com/v1/audio-analysis/115h9ZWICcFv0MHopVJRXI,228627,4
a-ha,Take on Me,Hunting High and Low,2023-01-18T01:45:57Z,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
Eric Clapton,Tears in Heaven,Rush (Music from the Motion Picture Soundtrack),2023-01-17T01:32:52Z,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,1kgdslQYmeTR4thk9whoRw,spotify:track:1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/tracks/1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/audio-analysis/1kgdslQYmeTR4thk9whoRw,271760,4
Nickelback,Far Away,All the Right Reasons,2023-01-16T16:49:34Z,0.518,0.797,6,-5.153,1,0.0309,0.000681,0,0.107,0.293,132.918,audio_features,0ADZ5dmXhlfzjMw6lefoPl,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/audio-analysis/0ADZ5dmXhlfzjMw6lefoPl,238173,4
Poets of the Fall,Carnival of Rust,Carnival of Rust,2023-01-11T17:24:42Z,0.492,0.59,5,-4.593,0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,audio_features,2DtPEKs3Pj7E06EoWW4vw8,spotify:track:2DtPEKs3Pj7E06EoWW4vw8,https://api.spotify.com/v1/tracks/2DtPEKs3Pj7E06EoWW4vw8,https://api.spotify.com/v1/audio-analysis/2DtPEKs3Pj7E06EoWW4vw8,262947,4
Kiev,Ariah Being,Falling Bough Wisdom Teeth,2023-01-09T15:25:49Z,0.555,0.883,10,-7.392,1,0.0406,0.0501,0.765,0.189,0.421,117.995,audio_features,2jywPd8LPFCsr5VW6NxH4Z,spotify:track:2jywPd8LPFCsr5VW6NxH4Z,https://api.spotify.com/v1/tracks/2jywPd8LPFCsr5VW6NxH4Z,https://api.spotify.com/v1/audio-analysis/2jywPd8LPFCsr5VW6NxH4Z,378427,4
Poets of the Fall,Cradled in Love,Temple of Thought (Bonus Edition),2023-01-08T14:35:33Z,0.592,0.474,4,-8.288,1,0.0262,0.557,0,0.148,0.317,130.0,audio_features,7saeg1XSIx0RhNMHY5km2e,spotify:track:7saeg1XSIx0RhNMHY5km2e,https://api.spotify.com/v1/tracks/7saeg1XSIx0RhNMHY5km2e,https://api.spotify.com/v1/audio-analysis/7saeg1XSIx0RhNMHY5km2e,281827,4
Poets of the Fall,Roses,Carnival of Rust,2023-01-08T14:34:41Z,0.65,0.791,7,-4.914,1,0.0243,0.0563,3.83e-06,0.206,0.784,101.052,audio_features,7J68Z5WfOswfKmgZGv0aTT,spotify:track:7J68Z5WfOswfKmgZGv0aTT,https://api.spotify.com/v1/tracks/7J68Z5WfOswfKmgZGv0aTT,https://api.spotify.com/v1/audio-analysis/7J68Z5WfOswfKmgZGv0aTT,240827,4
ABBA,Mamma Mia,Abba,2022-12-29T21:28:31Z,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,audio_features,2TxCwUlqaOH3TIyJqGgR91,spotify:track:2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,213267,4
Oceans of Slumber,The Shipbuilders Son,Starlight And Ash,2022-12-20T18:11:17Z,0.311,0.365,9,-12.633,1,0.036,0.0586,0.000667,0.108,0.039,83.951,audio_features,1pCpceGMhlafMUVuGrS3Da,spotify:track:1pCpceGMhlafMUVuGrS3Da,https://api.spotify.com/v1/tracks/1pCpceGMhlafMUVuGrS3Da,https://api.spotify.com/v1/audio-analysis/1pCpceGMhlafMUVuGrS3Da,299040,4
Hiroyuki Sawano,AOTF-s3,Attack on Titan The Final Season Original Soundtrack,2022-12-20T07:05:23Z,0.358,0.0958,4,-20.949,0,0.0486,0.972,0.832,0.0877,0.0534,66.211,audio_features,781lnywJl6ruxJzFF2kj6P,spotify:track:781lnywJl6ruxJzFF2kj6P,https://api.spotify.com/v1/tracks/781lnywJl6ruxJzFF2kj6P,https://api.spotify.com/v1/audio-analysis/781lnywJl6ruxJzFF2kj6P,222147,3
Vegedream,Ramenez la coupe à la maison,Ramenez la coupe à la maison,2022-12-19T05:39:07Z,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,audio_features,45eY7Qi2PDUs8WJEhjGWdN,spotify:track:45eY7Qi2PDUs8WJEhjGWdN,https://api.spotify.com/v1/tracks/45eY7Qi2PDUs8WJEhjGWdN,https://api.spotify.com/v1/audio-analysis/45eY7Qi2PDUs8WJEhjGWdN,235556,4
ONE OK ROCK,Taking Off,Ambitions,2022-12-18T00:41:07Z,0.574,0.865,1,-3.638,0,0.0488,0.00109,0,0.092,0.418,111.964,audio_features,6rH7DwITrq2MhxSSuL91r9,spotify:track:6rH7DwITrq2MhxSSuL91r9,https://api.spotify.com/v1/tracks/6rH7DwITrq2MhxSSuL91r9,https://api.spotify.com/v1/audio-analysis/6rH7DwITrq2MhxSSuL91r9,218053,4
TWO LANES,Never Enough,Never Enough,2022-12-13T01:07:56Z,0.724,0.376,7,-13.95,0,0.0331,0.235,0.843,0.111,0.115,113.993,audio_features,7ySh518m4iC0CbOevgSwiq,spotify:track:7ySh518m4iC0CbOevgSwiq,https://api.spotify.com/v1/tracks/7ySh518m4iC0CbOevgSwiq,https://api.spotify.com/v1/audio-analysis/7ySh518m4iC0CbOevgSwiq,272250,4
Kenny G,Forever in Love,Breathless,2022-12-11T16:40:33Z,0.343,0.318,5,-14.901,1,0.0312,0.336,0.158,0.17,0.11,81.993,audio_features,13cpOnmccZGVGFngLxYN4I,spotify:track:13cpOnmccZGVGFngLxYN4I,https://api.spotify.com/v1/tracks/13cpOnmccZGVGFngLxYN4I,https://api.spotify.com/v1/audio-analysis/13cpOnmccZGVGFngLxYN4I,299493,4
Roop Kumar Rathod,Maula Mere Maula,Anwar (Original Motion Picture Soundtrack),2022-12-11T08:20:34Z,0.548,0.737,0,-7.865,1,0.0386,0.458,0.00806,0.091,0.412,119.961,audio_features,5KNuHsIeFtD0oukst77hBi,spotify:track:5KNuHsIeFtD0oukst77hBi,https://api.spotify.com/v1/tracks/5KNuHsIeFtD0oukst77hBi,https://api.spotify.com/v1/audio-analysis/5KNuHsIeFtD0oukst77hBi,364330,4
TesseracT,Of Reality - Calabi-Yau,Altered State,2022-12-10T22:52:03Z,0.409,0.819,4,-7.014,0,0.0495,0.00623,1.23e-05,0.267,0.0319,125.076,audio_features,4gbbAqMUFDxWBbJLd01b6S,spotify:track:4gbbAqMUFDxWBbJLd01b6S,https://api.spotify.com/v1/tracks/4gbbAqMUFDxWBbJLd01b6S,https://api.spotify.com/v1/audio-analysis/4gbbAqMUFDxWBbJLd01b6S,120533,3
Lincoln Brewster,Silent Night,Joy To The World,2022-12-08T22:43:12Z,0.581,0.335,11,-10.696,1,0.0265,0.685,0.000329,0.147,0.097,101.959,audio_features,6KiScFmZ5OYAP6aso0BHSj,spotify:track:6KiScFmZ5OYAP6aso0BHSj,https://api.spotify.com/v1/tracks/6KiScFmZ5OYAP6aso0BHSj,https://api.spotify.com/v1/audio-analysis/6KiScFmZ5OYAP6aso0BHSj,266500,3
Bayaan,Tayraak,Tayraak,2022-12-07T06:08:14Z,0.48,0.426,6,-10.915,0,0.0321,0.708,0.0312,0.077,0.192,123.984,audio_features,1HK6lhyqSt7K7bKD0dtozp,spotify:track:1HK6lhyqSt7K7bKD0dtozp,https://api.spotify.com/v1/tracks/1HK6lhyqSt7K7bKD0dtozp,https://api.spotify.com/v1/audio-analysis/1HK6lhyqSt7K7bKD0dtozp,312097,3
Bayaan,Farda,4 Saal,2022-12-07T06:00:06Z,0.538,0.726,0,-6.222,1,0.0373,0.00956,2.79e-06,0.104,0.323,104.925,audio_features,6z9YgNd6u3k7eSLAR7Nsom,spotify:track:6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/tracks/6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/audio-analysis/6z9YgNd6u3k7eSLAR7Nsom,269268,4
Bayaan,Din Dhalay,4 Saal,2022-12-07T05:49:59Z,0.41,0.271,4,-14.057,0,0.0302,0.792,0.000986,0.114,0.117,154.772,audio_features,1y30e6iFISuGTbpO68H1Ob,spotify:track:1y30e6iFISuGTbpO68H1Ob,https://api.spotify.com/v1/tracks/1y30e6iFISuGTbpO68H1Ob,https://api.spotify.com/v1/audio-analysis/1y30e6iFISuGTbpO68H1Ob,336000,3
Kutless,This Is Christmas,This Is Christmas,2022-12-06T15:47:49Z,0.472,0.679,10,-5.176,1,0.0325,0.349,0,0.106,0.237,127.977,audio_features,5U1UYi9ZJRUHv9gmfSxfcE,spotify:track:5U1UYi9ZJRUHv9gmfSxfcE,https://api.spotify.com/v1/tracks/5U1UYi9ZJRUHv9gmfSxfcE,https://api.spotify.com/v1/audio-analysis/5U1UYi9ZJRUHv9gmfSxfcE,218773,4
System Of A Down,B.Y.O.B.,Mezmerize,2022-12-05T04:14:08Z,0.538,0.981,1,-2.688,0,0.14,0.00662,0,0.219,0.711,101.414,audio_features,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467,4
Van Morrison,Days Like This,Days Like This,2022-12-05T03:37:59Z,0.66,0.541,0,-7.851,0,0.0576,0.658,0.00127,0.0928,0.693,93.744,audio_features,3xINh6YqkLfucEtjoa4x7D,spotify:track:3xINh6YqkLfucEtjoa4x7D,https://api.spotify.com/v1/tracks/3xINh6YqkLfucEtjoa4x7D,https://api.spotify.com/v1/audio-analysis/3xINh6YqkLfucEtjoa4x7D,197160,4
Michael Kiwanuka,Cold Little Heart,Love & Hate,2022-12-03T22:33:39Z,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,audio_features,0qprlw0jfsW4H9cG0FFE0Z,spotify:track:0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/tracks/0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/audio-analysis/0qprlw0jfsW4H9cG0FFE0Z,597600,4
Atif Aslam,Tere Bin,Bas Ek Pal (Original Motion Picture Soundtrack),2022-12-03T21:54:53Z,0.296,0.796,0,-4.846,1,0.0743,0.455,8.61e-06,0.0869,0.425,87.846,audio_features,3DpedytYku64Hjf51064vO,spotify:track:3DpedytYku64Hjf51064vO,https://api.spotify.com/v1/tracks/3DpedytYku64Hjf51064vO,https://api.spotify.com/v1/audio-analysis/3DpedytYku64Hjf51064vO,275987,4
Nick Johnston,Poison Touch,Remarkably Human,2022-12-02T01:48:48Z,0.558,0.865,3,-5.418,0,0.0347,0.153,0.708,0.117,0.528,100.008,audio_features,1msAnMnGAYebDKoNZfGmNd,spotify:track:1msAnMnGAYebDKoNZfGmNd,https://api.spotify.com/v1/tracks/1msAnMnGAYebDKoNZfGmNd,https://api.spotify.com/v1/audio-analysis/1msAnMnGAYebDKoNZfGmNd,264440,4
Kaz Rodriguez,Ragga (100 BPM),"Synaesthesia, Vol. IV",2022-12-02T00:30:47Z,0.525,0.705,2,-7.535,0,0.0319,0.0738,0.934,0.109,0.196,100.014,audio_features,2THbwiRO7zQE7eARFXT9FM,spotify:track:2THbwiRO7zQE7eARFXT9FM,https://api.spotify.com/v1/tracks/2THbwiRO7zQE7eARFXT9FM,https://api.spotify.com/v1/audio-analysis/2THbwiRO7zQE7eARFXT9FM,206400,4
Nick Johnston,Remarkably Human,Remarkably Human,2022-12-01T04:30:33Z,0.438,0.781,3,-6.19,0,0.0441,0.0421,0.839,0.104,0.11,144.849,audio_features,1yKRrR2oPVLUm6upovLq3x,spotify:track:1yKRrR2oPVLUm6upovLq3x,https://api.spotify.com/v1/tracks/1yKRrR2oPVLUm6upovLq3x,https://api.spotify.com/v1/audio-analysis/1yKRrR2oPVLUm6upovLq3x,398387,4
Bayaan,Mera Musafir,Suno,2022-11-28T18:10:24Z,0.326,0.451,7,-9.228,1,0.03,0.778,0.0341,0.0983,0.357,99.979,audio_features,02zLhpWokJghrfZrwV2z8a,spotify:track:02zLhpWokJghrfZrwV2z8a,https://api.spotify.com/v1/tracks/02zLhpWokJghrfZrwV2z8a,https://api.spotify.com/v1/audio-analysis/02zLhpWokJghrfZrwV2z8a,291184,4
Kaz Rodriguez,Trap 120,Motions: Album V,2022-11-28T17:34:24Z,0.292,0.419,2,-12.027,0,0.0279,0.261,0.746,0.0982,0.129,159.972,audio_features,245LNvHEJUnXzlKZOEi9XS,spotify:track:245LNvHEJUnXzlKZOEi9XS,https://api.spotify.com/v1/tracks/245LNvHEJUnXzlKZOEi9XS,https://api.spotify.com/v1/audio-analysis/245LNvHEJUnXzlKZOEi9XS,246013,4
Hiroyuki Sawano,Eye-Water,"TV Anime ""Attack on Titan"" Original Soundtrack",2022-11-26T16:39:12Z,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,audio_features,1EmEUcSo4TNbxR84er0edj,spotify:track:1EmEUcSo4TNbxR84er0edj,https://api.spotify.com/v1/tracks/1EmEUcSo4TNbxR84er0edj,https://api.spotify.com/v1/audio-analysis/1EmEUcSo4TNbxR84er0edj,181413,4
Blackstratblues,Lead Chain Swing.wav,The Last Analog Generation,2022-11-23T23:50:50Z,0.532,0.708,1,-7.088,1,0.037,0.00808,0.878,0.0875,0.795,150.088,audio_features,3tMR1hmpiL8WEwD6Y00Pby,spotify:track:3tMR1hmpiL8WEwD6Y00Pby,https://api.spotify.com/v1/tracks/3tMR1hmpiL8WEwD6Y00Pby,https://api.spotify.com/v1/audio-analysis/3tMR1hmpiL8WEwD6Y00Pby,330877,4
Jabbar Abbas,Dam Mast Qalandar,Coke Studio Season 10: Epsiode 6,2022-11-23T23:28:04Z,0.399,0.791,1,-5.329,1,0.0803,0.149,2.99e-06,0.111,0.735,176.184,audio_features,4U586Ia3RscaHJGkPSVNId,spotify:track:4U586Ia3RscaHJGkPSVNId,https://api.spotify.com/v1/tracks/4U586Ia3RscaHJGkPSVNId,https://api.spotify.com/v1/audio-analysis/4U586Ia3RscaHJGkPSVNId,390571,4
No Honey,Courage,Future Like,2022-11-23T22:34:55Z,0.577,0.693,0,-7.98,0,0.0383,0.0236,0.582,0.33,0.258,130.004,audio_features,1O4i7NztA2f1IbnQDzNuVd,spotify:track:1O4i7NztA2f1IbnQDzNuVd,https://api.spotify.com/v1/tracks/1O4i7NztA2f1IbnQDzNuVd,https://api.spotify.com/v1/audio-analysis/1O4i7NztA2f1IbnQDzNuVd,249577,4
Katy Perry,Teenage Dream,Teenage Dream,2022-11-19T03:59:54Z,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741,4
Scriptures in the Attic,The Traveller,The Traveller,2022-11-18T18:10:11Z,0.425,0.608,3,-7.979,1,0.032,0.401,0.000559,0.139,0.248,154.87,audio_features,0uOqDWxep591ngfAk0llp1,spotify:track:0uOqDWxep591ngfAk0llp1,https://api.spotify.com/v1/tracks/0uOqDWxep591ngfAk0llp1,https://api.spotify.com/v1/audio-analysis/0uOqDWxep591ngfAk0llp1,416102,3
Zach Bryan,Something in the Orange,Something in the Orange,2022-11-18T15:18:27Z,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
Piyush Bhisekar,Main Duur Hu Toh Kya Hua?,Main Duur Hu Toh Kya Hua?,2022-11-18T05:12:27Z,0.572,0.304,6,-12.625,1,0.0357,0.539,3.7e-05,0.105,0.259,137.997,audio_features,65hBZbAB8shC7K2Yp1m0i4,spotify:track:65hBZbAB8shC7K2Yp1m0i4,https://api.spotify.com/v1/tracks/65hBZbAB8shC7K2Yp1m0i4,https://api.spotify.com/v1/audio-analysis/65hBZbAB8shC7K2Yp1m0i4,201040,3
Alisha Chinai,Aaj Ki Raat,Don,2022-11-17T07:27:29Z,0.738,0.823,1,-6.966,0,0.0658,0.00992,0.00627,0.0871,0.923,137.0,audio_features,4bPF3oy4JsKK1UeMMn7Byf,spotify:track:4bPF3oy4JsKK1UeMMn7Byf,https://api.spotify.com/v1/tracks/4bPF3oy4JsKK1UeMMn7Byf,https://api.spotify.com/v1/audio-analysis/4bPF3oy4JsKK1UeMMn7Byf,368480,4
Architects,Doomsday,Holy Hell,2022-11-16T23:32:59Z,0.523,0.979,2,-4.214,1,0.159,2.62e-05,2.56e-05,0.153,0.179,125.038,audio_features,75R95k0ICuZBFVEjBauOtt,spotify:track:75R95k0ICuZBFVEjBauOtt,https://api.spotify.com/v1/tracks/75R95k0ICuZBFVEjBauOtt,https://api.spotify.com/v1/audio-analysis/75R95k0ICuZBFVEjBauOtt,248880,4
Sid Sriram,Maruvaarthai,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),2022-11-16T04:23:49Z,0.56,0.729,8,-6.528,1,0.0303,0.0117,0.000136,0.105,0.259,127.998,audio_features,2G53OcVphvDNOs08gptddN,spotify:track:2G53OcVphvDNOs08gptddN,https://api.spotify.com/v1/tracks/2G53OcVphvDNOs08gptddN,https://api.spotify.com/v1/audio-analysis/2G53OcVphvDNOs08gptddN,356719,4
Sid Sriram,Kannaana Kanney,Viswasam (Original Motion Picture Soundtrack),2022-11-15T07:13:22Z,0.556,0.616,3,-4.755,1,0.024,0.517,0,0.217,0.413,96.947,audio_features,2Ss8KZSmCN9AL2E0AD2MoL,spotify:track:2Ss8KZSmCN9AL2E0AD2MoL,https://api.spotify.com/v1/tracks/2Ss8KZSmCN9AL2E0AD2MoL,https://api.spotify.com/v1/audio-analysis/2Ss8KZSmCN9AL2E0AD2MoL,270087,3
Pritam,Alvida,Life In A Metro (Original Motion Picture Soundtrack),2022-11-15T07:07:44Z,0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,audio_features,7EjatvVN2Y2GjpvKSyWJR4,spotify:track:7EjatvVN2Y2GjpvKSyWJR4,https://api.spotify.com/v1/tracks/7EjatvVN2Y2GjpvKSyWJR4,https://api.spotify.com/v1/audio-analysis/7EjatvVN2Y2GjpvKSyWJR4,338587,4
Amit Trivedi,Pareshaan,Ishaqzaade,2022-11-15T03:53:22Z,0.446,0.398,2,-11.353,0,0.0358,0.421,5.48e-05,0.112,0.259,149.839,audio_features,5XXJqs7f42R8PAY4Xcr0ax,spotify:track:5XXJqs7f42R8PAY4Xcr0ax,https://api.spotify.com/v1/tracks/5XXJqs7f42R8PAY4Xcr0ax,https://api.spotify.com/v1/audio-analysis/5XXJqs7f42R8PAY4Xcr0ax,292075,3
System Of A Down,Lonely Day,Hypnotize,2022-11-14T19:47:13Z,0.47,0.796,8,-3.277,0,0.0336,0.362,1.1e-06,0.133,0.215,113.108,audio_features,1VNWaY3uNfoeWqb5U8x2QX,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/tracks/1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/audio-analysis/1VNWaY3uNfoeWqb5U8x2QX,167907,3
TesseracT,Of Matter - Retrospect,Altered State,2022-11-13T17:11:03Z,0.311,0.744,11,-7.842,0,0.0475,0.024,0.0333,0.159,0.138,119.982,audio_features,4a2GjzffBEBtaa3u6Im34R,spotify:track:4a2GjzffBEBtaa3u6Im34R,https://api.spotify.com/v1/tracks/4a2GjzffBEBtaa3u6Im34R,https://api.spotify.com/v1/audio-analysis/4a2GjzffBEBtaa3u6Im34R,332520,4
System Of A Down,Toxicity,Toxicity,2022-11-13T05:33:11Z,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,audio_features,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn,218933,3
System Of A Down,Aerials,Toxicity,2022-11-13T05:33:06Z,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,audio_features,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/tracks/4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/audio-analysis/4e9eGQYsOiBcftrWXwsVco,235053,4
TesseracT,Hexes,Polaris,2022-11-12T21:28:00Z,0.241,0.725,2,-8.189,0,0.0405,0.00748,0.00111,0.183,0.0855,104.316,audio_features,2WjGgNen6lzXWNW9FJ4EDB,spotify:track:2WjGgNen6lzXWNW9FJ4EDB,https://api.spotify.com/v1/tracks/2WjGgNen6lzXWNW9FJ4EDB,https://api.spotify.com/v1/audio-analysis/2WjGgNen6lzXWNW9FJ4EDB,317978,5
Valley,There's Still A Light In The House,MAYBE,2022-11-12T16:40:24Z,0.62,0.655,4,-8.525,1,0.0455,0.024,4.19e-05,0.301,0.335,109.987,audio_features,4MIPNDbxVPWdLwH6A4nsiY,spotify:track:4MIPNDbxVPWdLwH6A4nsiY,https://api.spotify.com/v1/tracks/4MIPNDbxVPWdLwH6A4nsiY,https://api.spotify.com/v1/audio-analysis/4MIPNDbxVPWdLwH6A4nsiY,203107,4
Jasraj Joshi,Maunatuni,Mala Kahich Problem Nahi,2022-11-10T19:15:08Z,0.454,0.37,4,-8.186,1,0.0314,0.348,4.23e-05,0.1,0.399,154.668,audio_features,3zlVNX2vnO3HWd7CY6tOmb,spotify:track:3zlVNX2vnO3HWd7CY6tOmb,https://api.spotify.com/v1/tracks/3zlVNX2vnO3HWd7CY6tOmb,https://api.spotify.com/v1/audio-analysis/3zlVNX2vnO3HWd7CY6tOmb,211505,3
Parthiv Gohil,Halka Suroor,Halka Suroor,2022-11-09T03:55:57Z,0.465,0.766,10,-8.564,1,0.148,0.208,0,0.105,0.725,139.834,audio_features,6gBjc3uUYJMRK1H4SUsTrU,spotify:track:6gBjc3uUYJMRK1H4SUsTrU,https://api.spotify.com/v1/tracks/6gBjc3uUYJMRK1H4SUsTrU,https://api.spotify.com/v1/audio-analysis/6gBjc3uUYJMRK1H4SUsTrU,398320,4
TesseracT,Survival,Polaris,2022-11-08T17:24:08Z,0.53,0.883,6,-7.806,1,0.0428,0.000538,3.51e-05,0.32,0.37,134.941,audio_features,4I6J70WuZHk9gWZUn3Fr7l,spotify:track:4I6J70WuZHk9gWZUn3Fr7l,https://api.spotify.com/v1/tracks/4I6J70WuZHk9gWZUn3Fr7l,https://api.spotify.com/v1/audio-analysis/4I6J70WuZHk9gWZUn3Fr7l,265039,3
Salim–Sulaiman,Sati,Coke Studio India Season 3: Episode 4,2022-11-08T03:06:11Z,0.618,0.846,11,-8.608,1,0.0905,0.334,0.413,0.113,0.0833,105.012,audio_features,7JukTTr5azf2TeZOlGobE5,spotify:track:7JukTTr5azf2TeZOlGobE5,https://api.spotify.com/v1/tracks/7JukTTr5azf2TeZOlGobE5,https://api.spotify.com/v1/audio-analysis/7JukTTr5azf2TeZOlGobE5,431880,3
The Yellow Diary,Tere Jeya Hor Disda,Izafa,2022-11-08T00:22:51Z,0.561,0.526,6,-10.005,0,0.0258,0.774,0.00605,0.103,0.463,89.996,audio_features,7nIyZpAsOH3U0dYBiozXea,spotify:track:7nIyZpAsOH3U0dYBiozXea,https://api.spotify.com/v1/tracks/7nIyZpAsOH3U0dYBiozXea,https://api.spotify.com/v1/audio-analysis/7nIyZpAsOH3U0dYBiozXea,190123,4
LANDMVRKS,Suffocate,Lost in the Waves (The Complete Edition),2022-11-07T21:07:27Z,0.246,0.81,6,-5.091,0,0.0664,0.00744,2.02e-06,0.0963,0.194,142.909,audio_features,3BzrV9GCvaCr4m7N2FvNvK,spotify:track:3BzrV9GCvaCr4m7N2FvNvK,https://api.spotify.com/v1/tracks/3BzrV9GCvaCr4m7N2FvNvK,https://api.spotify.com/v1/audio-analysis/3BzrV9GCvaCr4m7N2FvNvK,198881,4
Architects,Dead Butterflies,For Those That Wish To Exist,2022-11-07T20:52:40Z,0.433,0.863,3,-4.941,0,0.0565,0.00148,0.00342,0.0931,0.425,125.021,audio_features,2XdcUAsMCuNMaWLmXIhdjW,spotify:track:2XdcUAsMCuNMaWLmXIhdjW,https://api.spotify.com/v1/tracks/2XdcUAsMCuNMaWLmXIhdjW,https://api.spotify.com/v1/audio-analysis/2XdcUAsMCuNMaWLmXIhdjW,242407,4
Prateek Kuhad,Kasoor,Kasoor,2022-11-05T18:47:13Z,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,audio_features,08kTa3SL9sV6Iy8KLKtGql,spotify:track:08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/tracks/08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/audio-analysis/08kTa3SL9sV6Iy8KLKtGql,197549,4
Pineapple Express,Paralyse,Passages,2022-11-04T18:09:18Z,0.43,0.902,2,-4.945,1,0.123,0.0118,0.0106,0.112,0.39,148.017,audio_features,6tfBhsmSRkfeMoHH3NtyvC,spotify:track:6tfBhsmSRkfeMoHH3NtyvC,https://api.spotify.com/v1/tracks/6tfBhsmSRkfeMoHH3NtyvC,https://api.spotify.com/v1/audio-analysis/6tfBhsmSRkfeMoHH3NtyvC,287189,4
